,Age,Workclass,Education-Num,MaritalStatus,Occupation,Relationship,Race,Sex,CapitalGain,CapitalLoss,Hoursperweek,Country,income,prediction,index
16987,40.0,Private,13.0,Divorced,Sales,Not-in-family,White,Male,14084.0,0.0,40.0,United-States,True,True,3839
5285,31.0,Self-emp-inc,10.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,20.0,United-States,True,False,3840
7840,38.0,Private,13.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,50.0,United-States,True,False,3841
6112,41.0,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,True,False,3842
23001,29.0,Private,3.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,40.0,El-Salvador,False,False,3843
4228,38.0,Private,11.0,Divorced,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40.0,United-States,False,False,3844
28854,37.0,Self-emp-not-inc,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,False,False,3845
894,42.0,Self-emp-not-inc,15.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,65.0,United-States,True,False,3846
10793,67.0,Private,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,10605.0,0.0,10.0,United-States,True,True,3847
31457,40.0,Private,10.0,Divorced,Tech-support,Not-in-family,White,Male,0.0,0.0,30.0,Guatemala,True,False,3848
14338,20.0,Private,9.0,Never-married,Adm-clerical,Own-child,Black,Male,0.0,0.0,20.0,United-States,False,False,3849
9415,26.0,Self-emp-not-inc,15.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,20.0,United-States,False,False,3850
20685,48.0,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,False,False,3851
6445,19.0,Private,9.0,Never-married,Machine-op-inspct,Own-child,Black,Female,0.0,0.0,40.0,United-States,False,False,3852
29427,75.0,Self-emp-not-inc,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,20.0,United-States,False,False,3853
21777,23.0,Private,10.0,Never-married,Other-service,Own-child,White,Female,4650.0,0.0,40.0,United-States,False,False,3854
4134,38.0,Private,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,48.0,United-States,False,False,3855
22679,47.0,Self-emp-not-inc,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,35.0,United-States,False,False,3856
19605,40.0,Private,9.0,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,United-States,False,False,3857
17339,26.0,Private,13.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,45.0,United-States,True,False,3858
9329,52.0,Private,16.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,True,False,3859
12788,24.0,State-gov,16.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,99.0,England,False,False,3860
14409,28.0,Private,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,False,False,3861
21029,45.0,Private,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,True,True,3862
2429,36.0,Self-emp-not-inc,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,84.0,United-States,False,False,3863
4484,59.0,Private,9.0,Widowed,Adm-clerical,Unmarried,White,Female,0.0,0.0,60.0,United-States,False,False,3864
4008,40.0,Private,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,True,False,3865
13345,33.0,Private,9.0,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0.0,0.0,46.0,United-States,True,False,3866
17375,32.0,Private,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,False,False,3867
29466,64.0,Private,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,25.0,France,False,False,3868
20416,54.0,Private,4.0,Divorced,Machine-op-inspct,Unmarried,White,Female,0.0,3900.0,40.0,United-States,False,True,3869
17276,21.0,Private,6.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,False,False,3870
10780,55.0,Local-gov,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,False,False,3871
6807,24.0,Private,9.0,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0.0,0.0,40.0,United-States,False,False,3872
9671,21.0,Private,10.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,10.0,United-States,False,False,3873
30460,32.0,State-gov,8.0,Never-married,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,False,False,3874
17648,27.0,?,13.0,Married-civ-spouse,?,Wife,White,Female,0.0,0.0,24.0,United-States,True,False,3875
20375,44.0,Private,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,False,False,3876
20124,37.0,Self-emp-not-inc,13.0,Divorced,Tech-support,Not-in-family,White,Male,0.0,0.0,15.0,United-States,False,False,3877
23530,19.0,Private,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,25.0,United-States,False,False,3878
11950,35.0,Private,9.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,False,False,3879
23073,34.0,Private,12.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,False,False,3880
26366,54.0,State-gov,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,True,False,3881
15888,41.0,Private,7.0,Never-married,Handlers-cleaners,Other-relative,Black,Female,0.0,0.0,40.0,United-States,False,False,3882
26078,19.0,Private,10.0,Never-married,Exec-managerial,Own-child,White,Female,0.0,0.0,28.0,United-States,False,False,3883
25615,20.0,Private,9.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,25.0,United-States,False,False,3884
29937,23.0,Private,10.0,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,0.0,30.0,United-States,False,False,3885
9022,45.0,Private,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,True,False,3886
32175,31.0,Federal-gov,13.0,Separated,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,False,False,3887
7442,24.0,Private,12.0,Never-married,Craft-repair,Not-in-family,White,Male,2354.0,0.0,40.0,United-States,False,False,3888
11562,41.0,Private,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,True,False,3889
23128,64.0,Local-gov,10.0,Never-married,Transport-moving,Unmarried,White,Male,0.0,0.0,40.0,United-States,False,False,3890
12876,38.0,Self-emp-inc,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,80.0,United-States,True,True,3891
7072,32.0,Private,9.0,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,?,False,False,3892
8813,47.0,Private,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,Mexico,False,False,3893
3077,38.0,Private,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,True,True,3894
27953,30.0,Private,14.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,15.0,United-States,True,False,3895
22958,18.0,Self-emp-not-inc,7.0,Never-married,Other-service,Own-child,White,Female,594.0,0.0,4.0,United-States,False,False,3896
17122,33.0,Federal-gov,15.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,40.0,United-States,True,True,3897
22023,32.0,Private,10.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,45.0,United-States,False,False,3898
7830,31.0,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,43.0,United-States,True,False,3899
4230,26.0,Private,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,2829.0,0.0,40.0,United-States,False,False,3900
20204,18.0,Private,9.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,20.0,United-States,False,False,3901
13642,34.0,Private,10.0,Never-married,Sales,Unmarried,White,Male,0.0,0.0,35.0,United-States,False,False,3902
20528,36.0,Private,9.0,Separated,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,False,False,3903
32174,44.0,Self-emp-not-inc,13.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,42.0,United-States,False,False,3904
19664,52.0,Private,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,False,False,3905
21020,31.0,Private,9.0,Never-married,Sales,Other-relative,White,Male,0.0,0.0,48.0,United-States,False,False,3906
2124,47.0,Private,3.0,Never-married,Priv-house-serv,Own-child,White,Female,0.0,0.0,40.0,El-Salvador,False,False,3907
12719,67.0,Self-emp-inc,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,False,False,3908
15405,49.0,Local-gov,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,False,False,3909
2644,19.0,Private,9.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,False,False,3910
30036,40.0,Private,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024.0,0.0,99.0,United-States,True,True,3911
31498,35.0,State-gov,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,False,False,3912
29990,33.0,Private,12.0,Divorced,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Female,0.0,0.0,40.0,United-States,False,False,3913
14504,27.0,Private,9.0,Never-married,Sales,Unmarried,Black,Female,0.0,0.0,30.0,United-States,False,False,3914
19997,72.0,Private,4.0,Widowed,Other-service,Not-in-family,White,Female,0.0,0.0,99.0,?,False,False,3915
7505,53.0,Private,12.0,Never-married,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40.0,United-States,False,False,3916
24689,53.0,Local-gov,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,United-States,True,False,3917
22114,44.0,Private,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,24.0,United-States,False,False,3918
30752,40.0,Private,12.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,44.0,United-States,False,True,3919
21399,29.0,Self-emp-inc,13.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,80.0,United-States,False,False,3920
14791,58.0,Private,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,True,False,3921
10375,29.0,Private,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,False,False,3922
25819,63.0,?,13.0,Married-civ-spouse,?,Husband,White,Male,0.0,2179.0,45.0,United-States,False,True,3923
18482,29.0,Local-gov,11.0,Married-civ-spouse,Tech-support,Wife,White,Female,0.0,0.0,35.0,Nicaragua,True,False,3924
27294,37.0,Private,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,44.0,United-States,True,False,3925
27533,23.0,Private,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,50.0,United-States,False,False,3926
18669,45.0,Local-gov,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688.0,0.0,50.0,United-States,True,True,3927
22728,28.0,Self-emp-not-inc,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,4.0,United-States,False,False,3928
14279,22.0,Private,7.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,70.0,United-States,True,False,3929
18667,31.0,Private,9.0,Never-married,Farming-fishing,Not-in-family,Black,Female,0.0,0.0,60.0,United-States,False,False,3930
14966,20.0,Private,9.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,40.0,United-States,False,False,3931
26315,30.0,Self-emp-inc,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,60.0,United-States,False,False,3932
10523,37.0,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,False,False,3933
5524,69.0,Private,6.0,Never-married,Craft-repair,Other-relative,White,Male,0.0,0.0,40.0,United-States,False,False,3934
20801,43.0,Self-emp-inc,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60.0,United-States,False,True,3935
5621,36.0,Private,10.0,Never-married,Craft-repair,Own-child,White,Male,2174.0,0.0,60.0,United-States,False,False,3936
27510,42.0,Private,9.0,Divorced,Adm-clerical,Unmarried,White,Male,0.0,0.0,40.0,United-States,False,False,3937
5153,41.0,Private,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,43.0,United-States,False,False,3938
18829,27.0,Private,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,40.0,United-States,False,False,3939
20123,22.0,Private,9.0,Never-married,Machine-op-inspct,Own-child,White,Female,0.0,0.0,40.0,United-States,False,False,3940
15995,63.0,Private,9.0,Widowed,Machine-op-inspct,Other-relative,Black,Female,0.0,0.0,40.0,Haiti,False,False,3941
32275,20.0,?,10.0,Never-married,?,Own-child,White,Female,0.0,0.0,30.0,United-States,False,False,3942
30376,45.0,Private,12.0,Widowed,Sales,Unmarried,White,Female,0.0,0.0,40.0,Cuba,False,False,3943
2228,42.0,Private,12.0,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0.0,0.0,40.0,United-States,True,False,3944
18341,38.0,Private,11.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,55.0,United-States,True,True,3945
6527,36.0,Private,12.0,Never-married,Transport-moving,Not-in-family,White,Male,0.0,0.0,55.0,Iran,False,False,3946
19297,33.0,Private,9.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,False,False,3947
308,35.0,Private,12.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,True,False,3948
13337,30.0,Private,9.0,Never-married,Adm-clerical,Other-relative,White,Female,0.0,1974.0,40.0,United-States,False,False,3949
14213,28.0,?,7.0,Never-married,?,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,False,False,3950
20478,22.0,Private,9.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,False,False,3951
15166,47.0,Private,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,34.0,United-States,False,False,3952
24586,33.0,Private,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,False,False,3953
23150,19.0,Private,9.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,15.0,United-States,False,False,3954
19651,21.0,Private,9.0,Never-married,Protective-serv,Not-in-family,White,Male,0.0,0.0,40.0,United-States,False,False,3955
28432,27.0,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,False,False,3956
6145,44.0,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States,False,False,3957
10170,24.0,Private,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,3908.0,0.0,40.0,United-States,False,True,3958
18895,35.0,Private,9.0,Married-AF-spouse,Other-service,Wife,White,Female,0.0,0.0,40.0,United-States,True,False,3959
17699,34.0,Private,9.0,Married-civ-spouse,Sales,Wife,White,Female,0.0,0.0,15.0,United-States,False,False,3960
14526,48.0,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,True,False,3961
3166,53.0,Private,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,?,True,False,3962
26299,18.0,Private,8.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,20.0,United-States,False,False,3963
2515,27.0,Private,7.0,Never-married,Handlers-cleaners,Other-relative,Black,Male,0.0,0.0,40.0,United-States,False,False,3964
12126,22.0,Private,6.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,15.0,United-States,False,False,3965
4369,22.0,?,10.0,Never-married,?,Own-child,White,Female,0.0,0.0,40.0,Iran,False,False,3966
27602,75.0,Self-emp-inc,9.0,Widowed,Sales,Other-relative,Asian-Pac-Islander,Male,0.0,0.0,35.0,United-States,True,False,3967
562,47.0,Private,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,True,False,3968
8559,26.0,Federal-gov,13.0,Never-married,Tech-support,Not-in-family,White,Male,0.0,0.0,40.0,United-States,False,False,3969
19195,62.0,Self-emp-inc,9.0,Widowed,Sales,Not-in-family,White,Female,0.0,0.0,15.0,United-States,False,False,3970
5456,55.0,Private,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,True,False,3971
24611,46.0,Private,11.0,Never-married,Exec-managerial,Own-child,White,Female,0.0,0.0,40.0,United-States,False,False,3972
5035,55.0,Private,9.0,Married-civ-spouse,Priv-house-serv,Wife,White,Female,0.0,0.0,30.0,United-States,False,False,3973
7377,41.0,Private,10.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,36.0,United-States,True,False,3974
17408,32.0,Federal-gov,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,60.0,United-States,False,False,3975
5092,38.0,Private,10.0,Divorced,Craft-repair,Own-child,White,Male,0.0,0.0,58.0,Poland,False,False,3976
1379,32.0,Private,13.0,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,40.0,Canada,False,False,3977
4434,38.0,Private,11.0,Never-married,Tech-support,Not-in-family,White,Male,0.0,0.0,50.0,United-States,False,False,3978
6372,57.0,Private,9.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,False,False,3979
12962,39.0,Federal-gov,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,United-States,True,False,3980
1536,34.0,Private,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,False,False,3981
5143,57.0,Private,6.0,Divorced,Adm-clerical,Other-relative,White,Female,0.0,0.0,70.0,Germany,False,False,3982
10172,68.0,Self-emp-inc,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,False,False,3983
30324,22.0,Private,7.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,30.0,United-States,False,False,3984
23776,19.0,Private,10.0,Never-married,Other-service,Unmarried,Black,Female,2036.0,0.0,30.0,United-States,False,False,3985
30671,57.0,Private,9.0,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0.0,45.0,United-States,False,False,3986
12009,28.0,Private,5.0,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0.0,0.0,40.0,United-States,False,False,3987
24899,51.0,Private,9.0,Never-married,Craft-repair,Unmarried,White,Female,0.0,0.0,45.0,Mexico,False,False,3988
5965,42.0,Self-emp-not-inc,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1977.0,70.0,United-States,True,True,3989
7010,37.0,Private,9.0,Separated,Exec-managerial,Own-child,White,Male,0.0,0.0,40.0,United-States,False,False,3990
22445,36.0,Private,4.0,Married-spouse-absent,Machine-op-inspct,Unmarried,White,Female,2977.0,0.0,40.0,Puerto-Rico,False,False,3991
22388,46.0,Private,12.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,44.0,United-States,True,False,3992
12538,42.0,Self-emp-not-inc,10.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,False,False,3993
9885,68.0,?,9.0,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,35.0,United-States,False,False,3994
27619,39.0,Private,11.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5178.0,0.0,40.0,United-States,True,True,3995
13079,33.0,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,False,False,3996
30874,38.0,Self-emp-not-inc,10.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,False,False,3997
4811,26.0,Private,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,False,False,3998
24357,26.0,Private,7.0,Separated,Other-service,Unmarried,White,Female,0.0,0.0,20.0,United-States,False,False,3999
7529,64.0,Private,9.0,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0.0,0.0,60.0,Philippines,True,False,4000
