,Age,Workclass,Education-Num,MaritalStatus,Occupation,Relationship,Race,Sex,CapitalGain,CapitalLoss,Hoursperweek,Country,income,prediction,index
16263,0.10398161,4,-0.42005304,2,12,4,4,1,-0.14591824,-0.21665621,1.5843416,39,False,False,3063
8094,-1.5821819,7,-1.586134,4,5,3,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,3064
1591,-0.92237884,2,1.1347215,2,10,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,3065
8324,-0.9956903,4,-0.42005304,4,14,1,4,1,-0.14591824,-0.21665621,0.93643343,39,False,False,3066
22979,-0.629133,4,-0.03135939,2,3,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,3067
19993,-1.2889361,4,-0.42005304,4,1,3,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,3068
11006,-0.115952775,4,-0.42005304,0,8,0,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,3069
31842,0.2506045,4,-0.03135939,2,14,4,2,1,0.8950697,-0.21665621,0.3695138,39,True,True,3070
10163,-0.70244443,4,-0.42005304,2,7,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,3071
21684,-0.48251006,2,-0.42005304,2,11,4,4,1,-0.14591824,-0.21665621,0.20753679,39,False,False,3072
23191,-0.629133,4,1.1347215,4,12,0,4,1,-0.14591824,-0.21665621,1.5843416,39,True,False,3073
8754,-0.629133,4,-0.42005304,0,3,3,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,3074
11885,0.10398161,4,0.7460279,4,1,0,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,3075
10937,0.030670146,4,1.1347215,2,1,4,4,1,-0.14591824,-0.21665621,0.3695138,39,True,False,3076
26963,0.8370962,4,0.35733426,2,10,5,4,0,-0.14591824,4.4661884,-0.35938284,39,True,True,3077
25224,-0.48251006,2,0.7460279,0,4,0,2,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,3078
22233,-0.18926424,4,-0.03135939,4,13,0,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,3079
7210,1.7901452,4,-0.42005304,2,1,4,1,1,0.13910773,-0.21665621,-0.03542877,40,False,False,3080
20086,-0.042641316,4,-0.42005304,4,8,1,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,3081
22658,1.130342,4,-0.42005304,4,8,2,4,0,-0.14591824,-0.21665621,-1.6551992,18,False,False,3082
17617,0.39722744,4,-0.42005304,0,8,1,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,3083
11724,-0.115952775,1,1.5234151,4,4,3,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,3084
12159,1.6435223,5,1.1347215,2,12,4,4,1,-0.14591824,-0.21665621,0.77445644,39,False,True,3085
27924,0.2506045,4,0.35733426,2,7,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,3086
10830,0.6171618,4,-0.42005304,0,7,1,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,3087
23015,0.2506045,4,1.1347215,2,12,4,4,1,-0.14591824,4.4661884,-0.03542877,39,True,True,3088
8925,-0.9956903,4,-0.42005304,2,6,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,3089
6765,-0.7757559,4,-0.03135939,2,3,4,4,1,-0.14591824,-0.21665621,0.77445644,11,True,False,3090
26520,-0.4091986,7,-0.03135939,2,3,4,4,1,-0.14591824,-0.21665621,-2.9510155,39,False,False,3091
17120,-0.115952775,4,-0.03135939,2,3,4,4,1,-0.14591824,-0.21665621,0.77445644,39,True,False,3092
17536,-1.2889361,4,-0.03135939,4,1,3,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,3093
1227,0.2506045,6,-0.03135939,2,5,4,4,1,-0.14591824,-0.21665621,1.5843416,39,False,False,3094
32288,-1.2889361,4,-1.9748275,4,7,3,2,1,-0.14591824,-0.21665621,-1.6551992,39,False,False,3095
16961,-0.7757559,4,1.1347215,2,4,4,4,1,0.555205,-0.21665621,0.77445644,39,True,True,3096
10625,0.69047326,5,0.35733426,2,4,4,4,1,-0.14591824,-0.21665621,0.77445644,39,True,True,3097
9243,-1.2156247,4,-0.03135939,4,12,2,4,0,-0.14591824,-0.21665621,-1.8171762,39,False,False,3098
188,-0.55582154,4,1.5234151,2,10,5,4,0,-0.14591824,-0.21665621,0.77445644,39,False,True,3099
28096,-1.2889361,4,-0.03135939,4,1,0,4,0,-0.14591824,-0.21665621,-1.6551992,39,False,False,3100
12206,0.76378477,6,-0.42005304,2,3,4,4,1,-0.14591824,-0.21665621,0.77445644,26,False,False,3101
21655,-1.0690018,4,0.7460279,4,12,3,4,1,-0.14591824,-0.21665621,-1.6551992,39,False,False,3102
2186,0.6171618,6,1.5234151,0,10,0,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,3103
2033,0.6171618,4,-0.42005304,2,3,4,2,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,3104
9481,-0.18926424,4,-0.03135939,2,3,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,3105
17920,1.7168337,4,-1.586134,2,12,4,4,1,-0.14591824,-0.21665621,-0.44037136,39,False,False,3106
20707,-1.3622476,6,-0.03135939,4,10,3,4,1,-0.14591824,-0.21665621,-2.4650843,39,False,False,3107
17526,-0.18926424,4,-0.42005304,2,13,4,4,1,-0.14591824,-0.21665621,0.77445644,39,False,False,3108
5928,-1.2889361,0,-0.03135939,4,0,3,4,0,-0.14591824,-0.21665621,-0.44037136,39,False,False,3109
3339,-0.55582154,4,-0.42005304,6,3,1,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,3110
31012,1.4968994,4,-0.42005304,2,3,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,3111
32473,0.17729306,1,1.5234151,0,10,1,4,0,0.058000576,-0.21665621,-0.03542877,39,False,False,3112
7366,-1.435559,4,-2.363521,4,14,1,4,1,-0.14591824,-0.21665621,-1.2502565,13,False,False,3113
24976,-0.9956903,4,-1.1974403,2,13,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,3114
17624,-0.9956903,4,1.1347215,4,13,0,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,3115
1146,-0.629133,5,-0.03135939,4,4,0,4,0,-0.14591824,-0.21665621,1.5843416,39,False,False,3116
28358,1.7168337,2,-0.03135939,0,8,0,4,1,-0.14591824,-0.21665621,0.3695138,39,False,False,3117
8011,-1.435559,4,-0.03135939,4,1,2,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,3118
7912,-1.0690018,4,1.1347215,4,12,3,4,0,-0.14591824,-0.21665621,-0.44037136,39,False,False,3119
12071,-0.8490674,1,-0.42005304,2,6,4,1,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,3120
1038,-0.33588716,4,-0.42005304,0,9,1,2,0,-0.14591824,-0.21665621,-0.84531397,39,False,False,3121
5708,0.323916,6,1.9121088,2,10,4,4,1,-0.14591824,-0.21665621,-0.84531397,39,True,True,3122
18085,0.39722744,4,1.1347215,2,10,4,4,1,-0.14591824,-0.21665621,-0.44037136,39,True,True,3123
10771,0.54385036,5,1.1347215,2,12,4,4,1,13.394372,-0.21665621,2.5562038,39,True,True,3124
26906,0.54385036,4,1.1347215,2,3,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,True,False,3125
21661,-1.2889361,4,-0.42005304,4,12,3,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,3126
6352,0.39722744,1,0.7460279,2,3,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,True,False,3127
11988,0.8370962,6,-0.42005304,2,8,5,4,0,-0.14591824,-0.21665621,-2.3031073,0,False,False,3128
31395,1.2036535,4,-0.03135939,4,1,3,4,0,-0.14591824,-0.21665621,-0.35938284,39,False,False,3129
22990,-1.1423132,4,-0.42005304,2,12,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,3130
25650,-1.2156247,4,-0.42005304,4,10,3,4,1,-0.14591824,-0.21665621,1.0984105,39,False,False,3131
31828,0.6171618,4,1.5234151,2,4,4,4,1,13.394372,-0.21665621,1.179399,39,True,True,3132
15426,-0.33588716,0,1.5234151,4,0,0,4,1,0.48371154,-0.21665621,-0.84531397,39,False,False,3133
29798,-0.48251006,0,1.1347215,0,0,0,4,1,-0.14591824,-0.21665621,0.77445644,39,False,False,3134
28009,1.7168337,0,-1.586134,6,0,0,4,0,-0.14591824,-0.21665621,-0.84531397,39,False,False,3135
20361,-0.92237884,5,-0.42005304,4,12,3,4,1,-0.14591824,-0.21665621,0.77445644,39,False,False,3136
32298,0.39722744,4,-0.03135939,0,1,1,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,3137
24735,1.5702108,0,1.1347215,2,0,4,1,1,-0.14591824,5.1511197,-1.2502565,35,False,True,3138
1698,0.39722744,4,-0.42005304,0,3,0,4,1,-0.14591824,-0.21665621,0.3695138,39,False,False,3139
1299,-1.2156247,4,-0.42005304,2,3,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,3140
30191,2.2300138,6,-1.586134,3,5,0,4,1,0.2972599,-0.21665621,0.3695138,39,False,False,3141
29399,-1.2889361,4,-0.03135939,4,12,2,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,3142
24847,2.4499483,6,1.9121088,2,10,4,4,1,-0.14591824,5.3570952,-1.007291,39,True,True,3143
983,1.5702108,6,-0.42005304,4,5,1,4,1,-0.14591824,-0.21665621,0.12654826,39,False,False,3144
22678,-0.55582154,4,-0.03135939,4,4,3,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,3145
4672,-0.9956903,4,1.1347215,4,12,0,4,0,0.78146553,-0.21665621,0.77445644,39,False,True,3146
21442,-0.4091986,4,0.35733426,4,7,1,2,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,3147
8158,-0.55582154,2,-0.42005304,4,14,3,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,3148
16552,-0.9956903,4,-0.42005304,4,6,1,2,0,-0.14591824,-0.21665621,-1.2502565,39,False,False,3149
7669,1.4235879,6,-0.42005304,2,5,4,1,1,-0.14591824,-0.21665621,-0.84531397,39,False,False,3150
8541,0.2506045,2,1.1347215,2,11,4,4,1,-0.14591824,4.5034127,-0.03542877,39,True,True,3151
20746,-0.629133,4,-1.9748275,4,5,2,2,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,3152
27687,1.130342,4,0.35733426,2,11,4,2,1,1.8883954,-0.21665621,-0.1974058,23,True,True,3153
23477,-1.1423132,4,-0.03135939,4,1,0,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,3154
21074,-1.435559,4,-1.1974403,4,6,3,4,1,-0.14591824,-0.21665621,-1.3312451,39,False,False,3155
9391,0.2506045,4,-0.03135939,2,14,4,4,1,-0.14591824,-0.21665621,0.77445644,39,False,False,3156
31196,0.8370962,2,-0.03135939,6,10,1,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,3157
15789,-0.042641316,4,1.1347215,3,3,0,2,1,-0.14591824,-0.21665621,-0.03542877,6,False,False,3158
13963,2.0100796,5,1.1347215,2,4,4,4,1,1.290044,-0.21665621,-0.03542877,39,True,True,3159
19676,1.2769649,4,-0.03135939,2,14,4,4,1,-0.14591824,-0.21665621,1.5843416,0,False,False,3160
14751,-1.0690018,4,0.35733426,4,12,1,4,1,-0.14591824,-0.21665621,-2.8700268,39,False,False,3161
9927,-1.5088705,0,-1.1974403,4,0,2,4,0,-0.14591824,-0.21665621,-1.6551992,39,False,False,3162
13914,2.0100796,4,-0.03135939,2,12,4,4,1,-0.14591824,-0.21665621,-1.3312451,39,True,False,3163
1915,0.2506045,2,1.5234151,2,4,4,4,1,-0.14591824,4.5034127,1.5843416,39,True,True,3164
31060,-0.629133,4,1.1347215,2,1,5,1,0,-0.14591824,-0.21665621,-0.03542877,30,True,False,3165
22287,-1.3622476,4,-0.03135939,4,4,3,4,0,-0.14591824,-0.21665621,-0.84531397,39,False,False,3166
7049,-1.2156247,0,0.35733426,4,0,3,1,1,-0.14591824,-0.21665621,-1.6551992,39,False,False,3167
5150,0.2506045,4,-0.42005304,2,7,4,4,1,0.44796482,-0.21665621,0.6124794,39,True,False,3168
5355,-0.2625757,4,-0.03135939,2,6,4,4,1,-0.14591824,4.8508415,-0.03542877,39,False,False,3169
25440,0.54385036,4,-0.42005304,2,3,4,2,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,3170
16258,-0.18926424,4,-0.42005304,5,1,0,4,1,-0.14591824,-0.21665621,-0.03542877,4,False,False,3171
21351,0.10398161,6,0.35733426,2,10,5,4,0,-0.14591824,4.6895356,-2.0601418,39,True,False,3172
2952,-1.2156247,0,-0.42005304,2,0,5,4,0,-0.14591824,-0.21665621,-1.4932221,39,False,False,3173
26769,1.130342,4,-0.42005304,0,14,0,4,1,-0.14591824,-0.21665621,1.2603875,39,True,False,3174
15999,-1.2889361,0,-0.42005304,4,0,0,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,3175
7703,-1.3622476,4,-0.03135939,4,1,3,4,0,-0.14591824,-0.21665621,-2.3031073,39,False,False,3176
12223,-1.3622476,4,-0.03135939,4,8,3,4,0,-0.14591824,-0.21665621,-1.6551992,39,False,False,3177
3950,-0.70244443,0,-0.42005304,0,0,1,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,3178
30424,-0.33588716,4,-0.03135939,2,5,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,True,False,3179
27603,-0.18926424,4,-0.42005304,2,4,4,4,1,-0.14591824,-0.21665621,0.77445644,39,True,False,3180
29375,-1.2156247,0,-0.03135939,4,0,3,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,3181
23718,0.8370962,4,-0.03135939,0,3,0,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,3182
29220,-0.8490674,4,-0.03135939,4,3,1,4,1,-0.14591824,-0.21665621,0.77445644,39,False,False,3183
976,-1.2889361,4,-0.03135939,4,4,0,4,0,0.40937462,-0.21665621,-0.03542877,39,False,False,3184
4849,0.6171618,6,1.1347215,2,5,4,4,1,-0.14591824,-0.21665621,1.5843416,39,False,False,3185
3515,1.7168337,6,1.1347215,0,10,0,4,0,-0.14591824,-0.21665621,-0.03542877,39,True,False,3186
27178,-0.33588716,4,-0.42005304,0,3,0,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,3187
5868,-0.4091986,4,-1.1974403,5,12,3,4,0,-0.14591824,-0.21665621,-1.6551992,39,False,False,3188
31763,0.030670146,4,-0.03135939,2,4,4,4,1,-0.14591824,-0.21665621,0.77445644,39,True,False,3189
6872,0.9837191,4,0.35733426,2,13,4,4,1,0.5328633,-0.21665621,-0.03542877,39,False,True,3190
4474,0.8370962,6,1.9121088,2,10,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,True,True,3191
32218,-0.115952775,4,-0.42005304,2,14,4,4,1,-0.14591824,3.932637,1.5843416,39,False,True,3192
16526,-1.0690018,4,1.1347215,4,4,0,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,3193
19309,-0.115952775,4,0.7460279,2,10,4,4,1,-0.14591824,4.101388,0.3695138,39,False,True,3194
15237,-1.2156247,4,-0.03135939,4,12,0,4,0,-0.14591824,-0.21665621,-1.6551992,39,False,False,3195
7966,0.54385036,4,-0.03135939,2,3,4,4,1,-0.14591824,4.5034127,0.77445644,39,True,True,3196
12685,1.6435223,6,1.9121088,2,10,4,4,1,-0.14591824,-0.21665621,0.77445644,39,True,True,3197
12345,1.5702108,4,-1.586134,0,8,0,2,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,3198
1572,-1.0690018,4,-0.03135939,4,8,3,4,1,-0.14591824,-0.21665621,-0.84531397,39,False,False,3199
7176,0.39722744,5,-0.42005304,2,14,4,4,1,-0.14591824,-0.21665621,1.5843416,0,False,False,3200
3903,-1.1423132,4,-0.42005304,4,8,0,4,1,-0.14591824,-0.21665621,-0.03542877,8,False,False,3201
4582,-0.115952775,4,0.7460279,4,1,0,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,3202
8811,-0.9956903,4,-1.586134,2,11,5,2,0,-0.14591824,-0.21665621,0.77445644,39,False,False,3203
1965,-0.70244443,4,-0.42005304,0,8,1,4,0,-0.14591824,-0.21665621,-0.35938284,39,False,False,3204
5247,-1.5088705,4,-1.1974403,4,6,3,4,1,-0.14591824,-0.21665621,-2.3031073,39,False,False,3205
17916,0.39722744,4,1.1347215,4,10,0,4,0,-0.14591824,-0.21665621,0.3695138,26,False,False,3206
22273,1.6435223,1,1.5234151,6,10,1,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,3207
25736,0.91040766,4,-0.03135939,0,1,1,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,3208
19137,-0.115952775,4,-0.42005304,5,10,1,0,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,3209
20461,2.3766367,4,1.1347215,4,4,0,4,0,-0.14591824,-0.21665621,-2.1411302,39,False,False,3210
1851,1.7901452,0,1.5234151,2,0,4,4,1,-0.14591824,-0.21665621,-0.84531397,39,False,True,3211
30006,0.323916,7,1.5234151,2,10,4,4,1,-0.14591824,4.4661884,0.3695138,39,True,True,3212
8021,0.69047326,7,-0.03135939,2,3,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,True,False,3213
28492,-1.3622476,4,-0.42005304,4,8,3,4,1,-0.14591824,-0.21665621,-0.84531397,39,False,False,3214
21254,1.0570306,4,-1.1974403,2,3,4,4,1,-0.14591824,-0.21665621,0.3695138,39,False,False,3215
6307,-0.8490674,4,-1.1974403,2,12,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,3216
21175,2.5965712,7,-0.03135939,5,12,0,4,1,-0.14591824,-0.21665621,-1.9791532,39,False,False,3217
31597,0.76378477,2,1.5234151,4,10,0,4,0,-0.14591824,-0.21665621,3.204112,39,False,False,3218
30270,-1.0690018,4,-0.03135939,2,3,4,4,1,-0.14591824,-0.21665621,1.5843416,39,False,False,3219
12486,1.4968994,4,-0.03135939,2,3,4,4,1,-0.14591824,4.4661884,1.179399,39,True,True,3220
25554,0.91040766,4,1.1347215,2,12,4,4,1,0.8950697,-0.21665621,0.77445644,39,True,True,3221
1561,0.4705389,4,-0.03135939,2,3,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,3222
2431,1.6435223,6,-0.42005304,2,3,4,4,1,-0.14591824,-0.21665621,0.93643343,39,True,False,3223
28373,-0.9956903,4,-0.42005304,4,7,1,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,3224
5706,-0.55582154,4,-0.03135939,4,3,0,4,1,-0.14591824,-0.21665621,0.77445644,39,False,False,3225
23170,-1.5821819,4,-1.1974403,4,14,3,4,0,-0.14591824,-0.21665621,-1.9791532,39,False,False,3226
1412,0.030670146,4,1.1347215,2,10,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,True,True,3227
17458,1.130342,6,-0.03135939,2,12,4,4,1,-0.14591824,-0.21665621,0.77445644,39,False,False,3228
4117,0.8370962,4,-0.42005304,4,13,3,4,1,-0.14591824,-0.21665621,-2.0601418,39,False,False,3229
23368,0.9837191,2,1.5234151,2,10,4,2,1,-0.14591824,-0.21665621,-0.03542877,39,True,True,3230
17108,1.936768,2,-0.03135939,6,1,0,4,0,-0.14591824,-0.21665621,-0.44037136,39,False,False,3231
22586,1.6435223,5,-0.42005304,2,4,4,4,1,-0.14591824,-0.21665621,-1.6551992,39,True,False,3232
18423,0.323916,4,-0.42005304,2,14,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,3233
11652,-0.629133,5,1.5234151,2,4,4,4,1,1.8883954,-0.21665621,1.5843416,0,True,True,3234
9687,-0.115952775,4,-1.9748275,2,14,4,4,1,-0.14591824,-0.21665621,1.9892842,39,False,False,3235
9226,0.2506045,4,-0.42005304,6,12,1,0,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,3236
31878,1.6435223,5,-0.42005304,2,12,4,4,1,-0.14591824,-0.21665621,1.179399,39,True,False,3237
28439,0.76378477,7,-0.42005304,2,3,4,4,1,-0.14591824,-0.21665621,-0.03542877,32,False,False,3238
1631,2.083391,2,-0.42005304,0,8,0,4,0,-0.14591824,-0.21665621,-1.3312451,39,False,False,3239
13532,0.9837191,4,0.35733426,0,8,1,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,3240
16408,-1.2889361,7,-0.03135939,4,10,3,4,1,-0.14591824,-0.21665621,-1.6551992,39,False,False,3241
12881,-1.5821819,4,-1.586134,4,8,3,4,1,-0.14591824,-0.21665621,-2.1411302,39,False,False,3242
28366,-0.629133,4,-0.42005304,2,14,4,4,1,-0.14591824,-0.21665621,2.6371922,39,True,False,3243
16450,0.76378477,4,-0.42005304,0,1,1,4,0,-0.14591824,-0.21665621,-0.1974058,39,False,False,3244
11437,-1.5821819,4,-0.80874664,4,12,3,4,0,-0.14591824,-0.21665621,-1.8171762,39,False,False,3245
11023,1.5702108,1,-0.42005304,2,13,4,4,1,-0.14591824,4.6895356,-0.03542877,39,True,True,3246
11325,0.8370962,6,-0.42005304,2,4,4,4,1,-0.14591824,4.4661884,-0.03542877,39,True,True,3247
5314,0.2506045,6,-0.42005304,2,5,4,4,1,-0.14591824,-0.21665621,1.5843416,39,False,False,3248
26370,-0.33588716,4,0.7460279,0,12,0,4,1,-0.14591824,-0.21665621,0.77445644,39,True,False,3249
29974,0.39722744,1,1.1347215,0,4,0,2,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,3250
12042,-0.55582154,6,-0.42005304,4,8,1,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,3251
9361,-0.48251006,4,-0.42005304,2,7,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,3252
22031,1.2036535,2,1.5234151,6,10,1,4,0,-0.14591824,-0.21665621,0.3695138,39,False,False,3253
32418,-0.92237884,4,1.1347215,4,10,0,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,3254
540,0.39722744,4,-0.03135939,2,14,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,3255
20011,-0.2625757,4,-0.42005304,2,14,4,3,1,-0.14591824,-0.21665621,-0.03542877,6,False,False,3256
15161,-0.042641316,4,1.1347215,2,4,4,4,1,-0.14591824,-0.21665621,-0.03542877,0,True,True,3257
23796,-0.629133,4,-0.03135939,2,4,4,4,1,-0.14591824,-0.21665621,0.77445644,39,False,False,3258
15580,0.2506045,0,-1.1974403,2,0,4,4,1,-0.14591824,-0.21665621,-1.4932221,7,False,False,3259
17817,1.2036535,4,-0.42005304,0,1,0,4,0,-0.14591824,-0.21665621,-0.9263025,39,False,False,3260
31943,-1.0690018,4,-0.03135939,4,7,0,4,0,-0.14591824,-0.21665621,-1.3312451,26,False,False,3261
20559,-1.0690018,4,-0.03135939,2,10,4,2,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,3262
18421,-1.435559,2,-0.03135939,4,1,3,4,0,-0.14591824,4.054237,-0.84531397,39,False,False,3263
13384,1.7901452,0,1.1347215,2,0,4,4,1,-0.14591824,-0.21665621,-2.6270614,39,True,True,3264
10247,-1.2889361,4,-0.42005304,2,6,4,4,1,-0.14591824,-0.21665621,-0.6833369,39,False,False,3265
9121,-0.48251006,4,-1.1974403,2,3,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,3266
20236,-1.3622476,4,-0.42005304,4,5,3,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,3267
8550,-0.4091986,4,1.1347215,2,10,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,True,False,3268
23858,0.17729306,6,-0.42005304,2,4,4,4,1,-0.14591824,-0.21665621,0.77445644,39,False,False,3269
2517,0.91040766,4,1.1347215,2,4,4,4,1,0.555205,-0.21665621,1.5843416,39,True,True,3270
28435,-1.3622476,4,-0.42005304,4,1,3,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,3271
10232,-1.2889361,0,-0.42005304,2,0,2,4,0,-0.14591824,-0.21665621,-0.44037136,39,False,False,3272
16466,0.9837191,1,0.35733426,0,5,0,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,3273
30970,-0.33588716,2,-0.42005304,2,11,4,4,1,-0.14591824,-0.21665621,1.017422,39,True,False,3274
29477,0.39722744,4,-0.03135939,2,12,4,4,1,-0.14591824,-0.21665621,1.179399,39,False,False,3275
31631,0.4705389,4,1.1347215,2,10,4,4,1,-0.14591824,-0.21665621,0.77445644,39,False,True,3276
2481,0.39722744,5,1.1347215,2,4,4,4,1,0.8950697,-0.21665621,0.93643343,39,True,True,3277
16463,-1.2889361,4,-1.1974403,4,8,3,4,1,-0.14591824,-0.21665621,0.77445644,39,False,False,3278
22313,-0.92237884,6,-1.586134,2,5,4,4,1,-0.14591824,-0.21665621,4.7428937,39,False,False,3279
26428,-0.33588716,4,-0.03135939,2,6,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,3280
28470,0.323916,4,1.1347215,2,4,4,4,1,-0.14591824,-0.21665621,0.3695138,39,True,True,3281
25612,1.4968994,4,-1.1974403,2,1,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,3282
31035,-0.7757559,4,-0.03135939,2,6,4,4,1,0.5328633,-0.21665621,1.179399,39,False,False,3283
21410,2.5965712,0,-1.586134,2,0,4,0,1,0.09740321,-0.21665621,-0.84531397,39,False,False,3284
12510,0.030670146,4,1.1347215,4,4,0,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,3285
23090,0.54385036,1,0.7460279,0,1,1,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,3286
6550,-0.70244443,4,-0.42005304,2,6,4,4,1,-0.14591824,-0.21665621,0.3695138,39,False,False,3287
29576,0.4705389,6,1.1347215,2,14,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,True,False,3288
9749,0.91040766,2,1.9121088,4,10,0,4,1,0.3043009,-0.21665621,-0.03542877,39,False,False,3289
680,-0.70244443,2,-0.42005304,4,11,3,4,1,-0.14591824,-0.21665621,0.6124794,39,False,False,3290
6049,0.39722744,4,-0.42005304,2,14,4,0,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,3291
15188,-0.042641316,4,1.5234151,2,4,4,4,1,-0.14591824,-0.21665621,1.5843416,39,True,True,3292
27803,-0.115952775,4,-0.03135939,2,8,4,4,1,-0.14591824,-0.21665621,-1.8981646,39,False,False,3293
8827,-0.2625757,5,-0.42005304,2,4,4,4,1,-0.14591824,-0.21665621,0.77445644,39,True,False,3294
16212,-0.92237884,0,1.1347215,4,0,1,4,0,-0.14591824,-0.21665621,-2.4650843,39,False,False,3295
